t_us,volt
14266.004,2.309621
14268.004,2.39019
14270.0,2.484504
14272.004,2.541706
14274.0,2.607772
14276.0,2.666586
14278.004,2.721423
14280.004,2.770569
14282.0,2.812464
14284.004,2.859194
14286.0,2.8955
14288.0,2.930143
14290.004,2.96237
14292.0,2.991375
14294.0,3.021185
14296.004,3.045356
14298.004,3.0671084
14300.004,3.08725
14302.0,3.105026
14304.0,3.118721
14306.0,3.136446
14308.004,3.152561
14310.0,3.165451
14312.004,3.177536
14314.004,3.195261
14316.0,3.197679
14318.0,3.211375
14320.0,3.215403
14322.0,3.22346
14324.004,3.2299052
14326.004,3.237156
14328.0,3.240379
14330.004,3.248436
14332.0,3.249242
14334.0,3.251659
14336.004,3.259715
14338.0,3.265355
14340.0,3.266967
14342.004,3.27019
14344.004,3.282275
14346.004,3.284691
14348.0,3.275829
14350.0,3.279857
14352.0,3.283885
14354.004,3.28308
14356.0,3.28872
14358.004,3.289525
14360.004,3.291137
14362.004,3.290331
14364.0,3.070331
14366.0,2.793934
14368.0,2.556209
14370.004,2.336209
14372.004,2.133934
14374.0,1.947772
14376.004,1.773696
14378.0,1.627013
14380.0,1.4900476
14382.004,1.3635064
14384.0,1.246683
14386.0,1.14834
14388.004,1.0508532
14390.004,0.9541222
14392.0,0.8711372
14394.0,0.7993818
14396.0,0.7276764
14398.0,0.6688622
14400.004,0.6132204
14402.0,0.5608514
14404.004,0.514122
14406.004,0.4730325
14408.004,0.4335544
14410.0,0.394026
14412.0,0.3666331
14414.0,0.331989
14416.004,0.307013
14418.004,0.2780088
14420.0,0.257061
14422.004,0.2530327
14424.004,0.21597156
14426.0,0.196585
14428.004,0.1828885
14430.0,0.1683863
14432.0,0.1554955
14434.004,0.1474387
14436.004,0.13051952
14438.0,0.12004576
14440.0,0.1111833
14442.0,0.10312654
14444.0,0.1007095
14446.004,0.08620734
14448.0,0.07815058
14450.0,0.07573358
14452.004,0.06848246
14454.004,0.06203707
14456.0,0.05720302
14458.0,0.0539803
14460.0,0.0507576
14462.004,0.04350652
14464.004,0.04270084
14466.0,0.04270084
14468.004,0.03786679
14470.004,0.04028382
14472.0,0.03303272
14474.004,0.02981002
14476.0,0.02981002
14478.0,0.02658732
14480.004,0.025781632
14482.004,0.01933623
14484.0,0.02175326
14486.004,0.11682304
14488.0,0.3980543
14490.0,0.6551658
14492.004,0.8767772
14494.0,1.0887204
14496.0,1.282938
14498.004,1.4562092
14500.004,1.6157332
14502.0,1.762417
14504.0,1.892986
14506.0,2.019478
14508.0,2.125072
14510.004,2.228198
14512.0,2.321707
14514.004,2.40308
14516.004,2.480476
14518.0,2.549763
14520.004,2.614217
14522.0,2.673838
14524.0,2.726257
14526.004,2.776208
14528.004,2.822132
14530.0,2.874502
14532.004,2.901139
14534.0,2.9373948
14536.0,2.96237
14538.004,2.99782
14540.0,3.019574
14542.0,3.046967
14544.004,3.069526
14546.004,3.091278
14548.004,3.105026
14550.0,3.119527
14552.0,3.1412816
14554.0,3.152561
14556.004,3.180759
14558.0,3.178342
14560.004,3.18801
14562.004,3.201707
14564.0,3.207346
14566.0,3.216209
14568.0,3.217015
14570.0,3.2291
14572.004,3.23635
14574.004,3.246826
14576.0,3.248436
14578.004,3.251659
14580.0,3.254076
14582.0,3.262133
14584.004,3.269384
14586.0,3.267772
14588.0,3.2718
14590.004,3.273412
14592.004,3.279052
14594.004,3.283885
14596.0,3.281469
14598.0,3.287109
14600.0,3.286303
14602.004,3.28872
14604.0,3.290331
14606.004,3.285497
14608.004,3.291137
14610.004,3.03327
14612.0,2.7689576
14614.0,2.530427
14616.0,2.312038
14618.004,2.112181
14620.004,1.93327
14622.0,1.761611
14624.004,1.6052596
14626.0,1.4755456
14628.0,1.3473928
14630.004,1.232936
14632.0,1.127393
14634.0,1.0355456
14636.004,0.9444536
14638.004,0.8638862
14640.004,0.7897136
14642.0,0.7236482
14644.0,0.6503318
14646.0,0.606775
14648.004,0.5560176
14650.0,0.5100938
14652.004,0.4657815
14654.004,0.427109
14656.004,0.3908033
14658.0,0.3642159
14660.0,0.3279606
14662.0,0.3037904
14664.004,0.2755915
14666.004,0.2546441
14668.0,0.23127948
14670.004,0.2135545
14672.004,0.19739064
14674.0,0.1756374
14676.004,0.169192
14678.0,0.15227284
14680.0,0.14018764
14682.004,0.12407414
14684.004,0.1208514
14686.0,0.1111833
14688.0,0.10876628
14690.0,0.09265276
14692.0,0.0878187
14694.004,0.07815058
14696.0,0.07331654
14698.004,0.06767682
14700.004,0.06203707
14702.004,0.05800869
14704.0,0.0539803
14706.0,0.04995193
14708.0,0.04592355
14710.004,0.04350652
14712.004,0.04270084
14714.0,0.03786679
14716.004,0.03544975
14718.004,0.03222704
14720.0,0.023364616
14722.004,0.029004348
14724.0,0.02819868
14726.0,0.024975968
14728.004,0.02014191
14730.004,0.025781632
14732.0,0.1546898
14734.004,0.4246921
14736.0,0.6761132
14738.0,0.9065874
14740.004,1.1330324
14742.0,1.3030804
14744.0,1.4747396
14746.004,1.6374868
14748.004,1.780947
14750.0,1.9252136
14752.0,2.028341
14754.0,2.133129
14756.0,2.243506
14758.004,2.329764
14760.0,2.4079148
14762.004,2.484504
14764.004,2.55782
14766.0,2.62308
14768.004,2.681945
14770.0,2.735119
14772.0,2.782655
14774.004,2.826967
14776.004,2.866445
14778.0,2.903556
14780.004,2.9382
14782.0,2.964788
14784.0,2.999432
14786.004,3.038104
14788.0,3.049384
14790.0,3.069526
14792.004,3.090474
14794.004,3.10986
14796.004,3.118721
14798.0,3.1412816
14800.0,3.155783
14802.0,3.177536
14804.004,3.179953
14806.0,3.187204
14808.004,3.193651
14810.004,3.211375
14812.0,3.216209
14814.0,3.227488
14816.0,3.231516
14818.0,3.249242
14820.004,3.244408
14822.004,3.248436
14824.0,3.250854
14826.004,3.260521
14828.0,3.262939
14830.0,3.27019
14832.004,3.269384
14834.0,3.272606
14836.0,3.275024
14838.004,3.278246
14840.004,3.279857
14842.004,3.281469
14844.0,3.289525
14846.0,3.286303
14848.0,3.287914
14850.004,3.28308
14852.0,3.291137
14854.004,3.241185
14856.004,2.993792
14858.004,2.736731
14860.0,2.501422
14862.0,2.291091
14864.0,2.090427
14866.004,1.9091
14868.004,1.7438856
14870.0,1.5939796
14872.004,1.458626
14874.0,1.334502
14876.0,1.220851
14878.004,1.114502
14880.0,1.0209932
14882.0,0.938814
14884.004,0.8558296
14886.004,0.7816568
14888.004,0.7268708
14890.0,0.6559716
14892.0,0.6051636
14894.0,0.5495718
14896.004,0.4996199
14898.0,0.4569191
14900.004,0.4230805
14902.004,0.3875806
14904.004,0.3553536
14906.0,0.3207094
14908.0,0.3037904
14910.0,0.272369
14912.004,0.2546441
14914.004,0.2304737
14916.0,0.2054474
14918.004,0.196585
14920.004,0.1812771
14922.0,0.169192
14924.004,0.15066144
14926.0,0.13535364
14928.0,0.1321309
14930.004,0.1192401
14932.004,0.1047379
14934.0,0.0950698
14936.0,0.08943008
14938.0,0.08620734
14940.0,0.07976194
14942.004,0.06848246
14944.0,0.06606544
14946.004,0.0612314
14948.004,0.05156327
14950.004,0.05317464
14952.0,0.0306157
14954.0,0.04511786
14956.0,0.04270084
14958.004,0.03786679
14960.004,0.03625542
14962.0,0.03383841
14964.004,0.03222704
14966.004,0.03222704
14968.0,0.02819868
14970.004,0.04350652
14972.0,0.02658732
14974.0,0.02417028
14976.004,0.023364616
14978.004,0.1901396
14980.0,0.4657815
14982.004,0.709952
14984.0,0.9372028
14986.0,1.1402832
14988.004,1.3272508
14990.0,1.490853
14992.0,1.6528448
14994.004,1.795449
14996.004,1.9268248
14998.0,2.042036
15000.0,2.151658
15002.0,2.247534
15004.004,2.339432
15006.004,2.415971
15008.0,2.495783
15010.004,2.568294
15012.004,2.631137
15014.0,2.689196
15016.004,2.739953
15018.0,2.786683
15020.0,2.831802
15022.004,2.872085
15024.004,2.909195
15026.0,2.94384
15028.004,2.974455
15030.0,2.988153
15032.0,3.028436
15034.004,3.048579
15036.0,3.071137
15038.0,3.09289
15040.004,3.116305
15042.004,3.127584
15044.004,3.140476
15046.0,3.155783
15048.0,3.166257
15050.0,3.188815
15052.004,3.193651
15054.0,3.202513
15056.004,3.2121808
15058.004,3.219431
15060.004,3.225071
15062.0,3.2299052
15064.0,3.237156
15066.0,3.248436
15068.004,3.250048
15070.004,3.254882
15072.0,3.254882
15074.004,3.262133
15076.0,3.263744
15078.0,3.2718
15080.004,3.273412
15082.0,3.279052
15084.0,3.278246
15086.004,3.280663
15088.004,3.28308
15090.004,3.28308
15092.0,3.287109
15094.0,3.284691
15096.0,3.289525
15098.004,3.291942
15100.0,3.250854
15102.004,2.967204
15104.004,2.710143
15106.004,2.453838
15108.0,2.258814
15110.0,2.06948
15112.0,1.8873464
15114.004,1.726161
15116.004,1.5730324
15118.0,1.443268
15120.004,1.3151656
15122.004,1.206349
15124.0,1.104028
15126.004,1.0226048
15128.0,0.924312
15130.0,0.8453554
15132.004,0.7800456
15134.004,0.7139804
15136.004,0.6471092
15138.0,0.5898556
15140.0,0.5439324
15142.0,0.5012316
15144.004,0.4561135
15146.0,0.4182466
15148.004,0.3819409
15150.004,0.3505195
15152.004,0.3223209
15154.0,0.2973448
15156.0,0.2675348
15158.0,0.247393
15160.004,0.22805676
15162.004,0.2030304
15164.0,0.1925566
15166.004,0.18047144
15168.004,0.1587182
15170.0,0.1474387
15172.004,0.141799
15174.0,0.1272968
15176.0,0.1208514
15178.004,0.09265276
15180.004,0.0982925
15182.0,0.09023572
15184.004,0.0837903
15186.0,0.0773449
15188.0,0.0813733
15190.004,0.07492788
15192.0,0.05639736
15194.004,0.05800869
15196.004,0.04995193
15198.004,0.04834056
15200.0,0.0475349
15202.0,0.04350652
15204.0,0.03625542
15206.004,0.03706112
15208.004,0.03303272
15210.0,0.03303272
15212.004,0.0306157
15214.004,0.02739299
15216.0,0.025781632
15218.004,0.02417028
15220.0,0.024975968
15222.0,0.02094758
15224.004,0.2264454
15226.004,0.4980085
15228.0,0.7381504
15230.004,0.9654016
15232.0,1.1547852
15234.0,1.3433644
15236.004,1.5150232
15238.0,1.673792
15240.0,1.8018952
15242.004,1.9397156
15244.004,2.058151
15246.004,2.166162
15248.0,2.262037
15250.0,2.3490992
15252.004,2.43128
15254.004,2.510285
15256.0,2.575546
15258.004,2.638388
15260.004,2.693224
15262.0,2.742371
15264.004,2.793934
15266.0,2.836635
15268.0,2.874502
15270.004,2.9140292
15272.004,2.947869
15274.0,2.976873
15276.004,3.002654
15278.0,3.030853
15280.0,3.052607
15282.004,3.075971
15284.0,3.100191
15286.0,3.111471
15288.004,3.12839
15290.004,3.142892
15292.004,3.156589
15294.0,3.170286
15296.0,3.190427
15298.0,3.192845
15300.004,3.201707
15302.0,3.211375
15304.004,3.220237
15306.004,3.228294
15308.004,3.231516
15310.004,3.239573
15312.0,3.257299
15314.0,3.250048
15316.004,3.254076
15318.004,3.272606
15320.0,3.257299
15322.004,3.266161
15324.0,3.273412
15326.0,3.275024
15328.004,3.2709952
15330.0,3.279052
15332.0,3.279857
15334.004,3.282275
15336.004,3.284691
15338.004,3.287914
15340.0,3.287914
15342.0,3.289525
15344.0,3.281469
15346.004,3.222655
15348.0,2.933366
15350.004,2.676255
15352.004,2.446587
15354.004,2.235449
15356.0,2.042842
15358.0,1.8631764
15360.0,1.707631
15362.004,1.5625584
15364.004,1.4271548
15366.0,1.304692
15368.004,1.1926524
15370.004,1.0903316
15372.0,0.9968226
15374.004,0.9106158
15376.0,0.8372988
15378.0,0.7655436
15380.004,0.7002836
15382.004,0.6406634
15384.004,0.5882444
15386.0,0.5382922
15388.0,0.4939802
15390.0,0.4488622
15392.004,0.4126069
15394.0,0.3795239
15396.004,0.346491
15398.004,0.319098
15400.004,0.2925108
15402.0,0.2667292
15404.0,0.2457816
15406.0,0.2216113
15408.004,0.2071091
15410.004,0.1893339
15412.0,0.1740261
15414.004,0.1611353
15416.004,0.14663308
15418.0,0.13535364
15420.004,0.12407414
15422.0,0.1176287
15424.0,0.10715492
15426.004,0.09668114
15428.004,0.0886244
15430.0,0.082179
15432.004,0.07573358
15434.0,0.07009382
15436.0,0.07009382
15438.004,0.0604257
15440.0,0.05720302
15442.004,0.05317464
15444.004,0.04834056
15446.004,0.03786679
15448.0,0.03947813
15450.0,0.03786679
15452.0,0.03625542
15454.004,0.03222704
15456.004,0.02819868
15458.0,0.02981002
15460.004,0.02739299
15462.004,0.02175326
15464.0,0.02417028
15466.004,0.02255893
15468.0,0.02094758
15470.0,0.2562554
15472.004,0.5221788
15474.004,0.7615152
15476.0,0.9831266
15478.004,1.184596
15480.0,1.371563
15482.0,1.5351656
15484.004,1.6939336
15486.0,1.8276764
15488.0,1.952606
15490.004,2.071897
15492.004,2.174219
15494.004,2.2725608
15496.0,2.364407
15498.0,2.442559
15500.004,2.513507
15502.004,2.582796
15504.0,2.641611
15506.004,2.698863
15508.004,2.752038
15510.0,2.800379
15512.004,2.8454976
15514.0,2.882558
15516.0,2.918058
15518.004,2.950285
15520.004,2.982512
15522.0,3.0091
15524.004,3.034075
15526.0,3.058246
15528.0,3.079193
15530.004,3.091278
15532.0,3.117916
15534.0,3.126778
15536.004,3.143698
15538.004,3.160617
15540.004,3.177536
15542.0,3.183175
15544.0,3.194456
15546.0,3.202513
15548.004,3.208958
15550.0,3.219431
15552.004,3.226683
15554.004,3.233934
15556.004,3.248436
15558.004,3.2532708
15560.0,3.251659
15562.0,3.251659
15564.004,3.258911
15566.004,3.263744
15568.0,3.275829
15570.004,3.27019
15572.0,3.266161
15574.0,3.275829
15576.004,3.27744
15578.0,3.278246
15580.0,3.282275
15582.004,3.279052
15584.004,3.287914
15586.004,3.287914
15588.0,3.289525
15590.0,3.290331
15592.0,3.179147
15594.004,2.892277
15596.0,2.647251
15598.004,2.419195
15600.004,2.214503
15602.004,2.014644
15604.0,1.855875
15606.0,1.6890996
15608.0,1.5399996
15610.004,1.4070128
15612.004,1.29019
15614.0,1.1789556
15616.004,1.089526
15618.004,0.9871548
15620.0,0.8969188
15622.004,0.8300476
15624.0,0.7574866
15626.0,0.6930324
15628.01,0.6358296
15630.004,0.5801876
15632.004,0.531847
15634.0,0.4883406
15635.996,0.4464453
15638.0,0.4190522
15640.0,0.3738841
15642.004,0.3150697
15644.0,0.3150697
15646.01,0.2892881
15648.004,0.2618951
15650.004,0.2417532
15652.0,0.22241696
15653.996,0.2054474
15656.004,0.1877226
15658.0,0.1780545
15660.004,0.1579125
15662.0,0.13535364
15664.01,0.1426047
15666.004,0.1281025
15668.0,0.1152117
15670.0,0.10634928
15671.996,0.09990386
15674.004,0.0942641
15676.0,0.07976194
15678.004,0.07653924
15680.004,0.06928818
15682.01,0.06767682
15684.004,0.06284276
15686.004,0.05559165
15688.0,0.04028382
15689.996,0.04350652
15692.004,0.0443122
15694.0,0.03464409
15696.01,0.03867246
15698.004,0.03544975
15700.0,0.029004348
15702.01,0.02981002
15704.004,0.02981002
15706.0,0.025781632
15707.996,0.03625542
15710.004,0.02417028
15712.0,0.023364616
15713.996,0.02094758
15716.004,0.2884824
15718.0,0.5536004
15720.01,0.7897136
15722.004,1.011325
15724.0,1.2071544
15726.0,1.390094
15728.004,1.5545016
15730.0,1.7036024
15732.0,1.8421784
15734.004,1.967109
15736.0,2.083982
15738.01,2.191943
15740.004,2.287063
15742.004,2.370048
15744.0,2.450615
15745.996,2.518341
15748.004,2.586825
15750.0,2.652085
15752.004,2.710948
15754.0,2.758484
15756.01,2.8100476
15758.004,2.847915
15760.0,2.885781
15762.0,2.929337
15763.996,2.9551192
15766.004,2.9728448
15768.0,3.020379
15770.004,3.0372992
15772.004,3.060664
15774.01,3.079193
15776.004,3.092084
15778.0,3.116305
15780.0,3.131612
15781.996,3.153366
15784.004,3.160617
15786.0,3.174314
15788.01,3.185593
15790.004,3.191233
15792.0,3.202513
15794.004,3.214598
15796.004,3.221043
15798.0,3.227488
15799.996,3.23474
15802.004,3.241185
15804.0,3.2476308
15806.01,3.252465
15808.004,3.243602
15810.0,3.260521
15812.01,3.26455
15814.004,3.267772
15816.0,3.2718
15818.0,3.274218
15820.004,3.275829
15822.0,3.281469
15823.996,3.275024
15826.004,3.283885
15828.0,3.285497
15830.01,3.290331
15832.004,3.281469
15834.004,3.284691
15836.0,3.291942
15837.996,3.144504
15840.0,2.869667
15842.0,2.619857
15844.004,2.388578
15846.0,2.187914
15848.01,1.9993356
15850.004,1.8276764
15852.004,1.670569
15854.0,1.527109
15855.996,1.3949276
15858.004,1.2764932
15860.0,1.166871
15862.004,1.0677724
15864.004,0.977487
15866.01,0.8945018
15868.004,0.8195236
15870.0,0.74943
15872.0,0.6833644
15873.996,0.629384
15876.004,0.5721308
15878.0,0.5310412
15880.004,0.481895
15882.004,0.4456396
15884.0,0.4069169
15886.004,0.3706614
15888.004,0.3448797
15890.0,0.3134584
15891.996,0.2884824
15894.004,0.2667292
15896.0,0.2409475
15898.01,0.22080568
15900.004,0.2030304
15902.0,0.1853055
15904.01,0.171609
15906.004,0.15710684
15908.0,0.14663308
15910.0,0.11440604
15912.004,0.12326848
15914.0,0.1127947
15915.996,0.1039322
15918.004,0.0942641
15920.0,0.08943008
15922.01,0.0813733
15924.004,0.0773449
15926.004,0.07009382
15928.0,0.0636484
15930.004,0.05881435
15932.0,0.04028382
15934.0,0.05156327
15936.004,0.04028382
15938.0,0.04511786
15940.01,0.04028382
15942.004,0.04511786
15944.004,0.03786679
15946.0,0.023364616
15947.996,0.0306157
15950.004,0.029004348
15952.0,0.016919208
15954.004,0.024975968
15956.0,0.02658732
15958.01,0.023364616
15960.004,0.03786679
15962.0,0.3255436
15964.0,0.5858272
15965.996,0.8171068
15968.004,1.0339344
15970.0,1.2305196
15972.004,1.4094296
15974.004,1.5706156
15976.01,1.7229384
15978.004,1.8583424
15980.0,1.9904736
15982.0,2.095261
15983.996,2.204833
15986.004,2.291896
15988.0,2.380521
15990.01,2.465117
15992.004,2.532845
15994.0,2.597299
15996.004,2.656919
15998.004,2.711754
16000.0,2.762513
16001.996,2.8100476
16004.004,2.852748
16006.0,2.892277
16007.996,2.930143
16010.004,2.9607592
16012.0,2.988153
16014.01,3.015545
16016.004,3.039716
16018.0,3.062274
16020.0,3.082416
16022.004,3.102608
16024.0,3.120333
16026.0,3.1356408
16028.004,3.150144
16030.0,3.155783
16032.01,3.1710908
16034.004,3.181565
16036.004,3.193651
16038.0,3.20493
16039.996,3.218626
16042.0,3.221043
16044.0,3.2291
16046.004,3.243602
16048.0,3.240379
16050.01,3.24602
16052.004,3.251659
16054.004,3.257299
16056.0,3.262133
16057.996,3.258911
16060.004,3.266967
16062.0,3.266967
16064.004,3.274218
16066.004,3.284691
16068.01,3.279052
16070.004,3.282275
16072.0,3.287109
16074.0,3.285497
16075.996,3.28308
16078.004,3.287109
16080.0,3.290331
16082.01,3.292748
16084.004,3.108248
16086.0,2.837441
16088.004,2.592465
16090.004,2.367631
16092.0,2.16455
16093.996,1.9775824
16096.004,1.8163976
16098.0,1.6479604
16100.01,1.5085784
16102.004,1.3820364
16104.0,1.2652136
16106.01,1.155591
16108.004,1.057299
16110.0,0.9670128
16112.0,0.8840284
16114.004,0.8098556
16116.0,0.7381504
16117.996,0.6777246
16120.004,0.6075808
16122.0,0.5681024
16124.01,0.5205676
16126.004,0.4770611
16128.004,0.4383886
16130.0,0.3996658
16131.996,0.3634103
16134.0,0.3360173
16136.0,0.3054016
16138.004,0.2876767
16140.0,0.259478
16142.01,0.24336452
16144.004,0.2167772
16146.004,0.1949736
16148.0,0.1885282
16149.996,0.169192
16152.004,0.1546898
16154.0,0.14341032
16156.004,0.1313252
16158.0,0.1192401
16160.01,0.11682304
16162.004,0.0886244
16164.0,0.0942641
16166.0,0.09023572
16167.996,0.0813733
16170.004,0.07573358
16172.0,0.06606544
16174.004,0.0644541
16176.004,0.05962004
16178.01,0.05478598
16180.004,0.05156327
16182.004,0.04270084
16184.0,0.04350652
16185.996,0.0410895
16188.004,0.03464409
16190.0,0.03303272
16192.01,0.02658732
16194.004,0.02981002
16196.0,0.029004348
16198.01,0.04672923
16200.004,0.024975968
16202.0,0.023364616
16204.0,0.029004348
16206.004,0.07653924
16208.0,0.3537423
16209.996,0.616443
16212.004,0.8485786
16214.0,1.061327
16216.01,1.253128
16218.004,1.4352112
16220.0,1.5955916
16222.0,1.7422744
16224.004,1.876067
16226.0,1.99853
16228.0,2.110569
16230.004,2.210473
16232.0,2.303981
16234.01,2.392606
16236.004,2.469146
16238.004,2.540902
16240.0,2.608578
16241.996,2.664976
16244.004,2.720617
16246.0,2.769763
16248.004,2.814882
16250.0,2.855972
16252.01,2.900334
16254.004,2.930949
16256.004,2.963982
16258.0,2.991375
16259.996,3.018768
16262.004,3.034881
16264.0,3.065498
16266.004,3.0848332
16268.004,3.105026
16270.01,3.121139
16272.004,3.142087
16274.0,3.150949
16276.0,3.16384
16277.996,3.175925
16280.004,3.188815
16282.0,3.197679
16284.01,3.20493
16286.004,3.218626
16288.0,3.224265
16290.004,3.2291
16292.004,3.23635
16294.0,3.24199
16295.996,3.24602
16298.004,3.254076
16300.0,3.256493
16302.01,3.251659
16304.004,3.265355
16306.0,3.268578
16308.01,3.272606
16310.004,3.279857
16312.0,3.280663
16314.0,3.282275
16316.004,3.284691
16318.0,3.269384
16319.996,3.285497
16322.004,3.283885
16324.0,3.290331
16326.01,3.292748
16328.004,3.29436
16330.004,3.075971
16332.0,2.81891
16333.996,2.564266
16336.0,2.338626
16338.0,2.141185
16340.004,1.95583
16342.0,1.7898092
16344.01,1.6326524
16346.004,1.5037444
16348.004,1.3651176
16350.0,1.250711
16351.996,1.143506
16354.004,1.054882
16356.0,0.9549278
16358.004,0.8743604
16360.004,0.801799
16362.01,0.7333164
16364.004,0.672085
16366.0,0.6108032
16368.0,0.5624626
16369.996,0.5358754
16372.004,0.4730325
16374.0,0.4335544
16376.01,0.3956373
16378.004,0.3626047
16380.01,0.3255436
16382.004,0.3078187
16384.0,0.27962
16386.0,0.2635064
16388.0,0.2393362
16390.0,0.2135545
16392.0,0.2022247
16394.01,0.1780545
16396.0,0.1772488
16398.0,0.1546898
16400.01,0.1426047
16402.0,0.13051952
16404.0,0.12004576
16406.0,0.11360036
16408.0,0.10715492
16410.0,0.09265276
16412.0,0.0878187
16414.0,0.0837903
16416.0,0.07331654
16418.01,0.06928818
16420.0,0.0644541
16422.0,0.04834056
16424.0,0.05559165
16426.0,0.05639736
16428.0,0.0475349
16430.0,0.04350652
16432.0,0.04189516
16434.0,0.03786679
16436.01,0.03625542
16438.0,0.03303272
16440.0,0.02981002
16442.0,0.03464409
16443.992,0.02739299
16446.0,0.024975968
16448.0,0.023364616
16450.0,0.02255893
16452.0,0.1079606
16454.01,0.3851636
16456.0,0.6430808
16458.0,0.8759716
16460.0,1.0871092
16461.992,1.281327
16464.0,1.4554036
16466.0,1.6100932
16468.01,1.76
16470.0,1.890569
16472.01,2.0178668
16474.0,2.125878
16476.0,2.224976
16478.0,2.318485
16479.992,2.4022748
16482.0,2.47967
16484.0,2.548958
16486.01,2.615023
16488.0,2.67142
16490.0,2.727063
16492.01,2.777014
16494.0,2.822938
16496.0,2.8632224
16498.0,2.9019448
16500.0,2.93659
16502.0,2.96801
16504.01,2.995404
16506.0,3.02199
16508.0,3.046161
16510.01,3.06872
16512.0,3.091278
16514.0,3.10986
16516.0,3.123556
16518.0,3.140476
16520.0,3.154977
16522.0,3.167062
16524.0,3.177536
16526.0,3.18801
16528.01,3.198485
16530.0,3.220237
16532.0,3.217015
16534.0,3.226683
16535.992,3.231516
16538.0,3.235545
16540.0,3.237962
16542.0,3.2476308
16544.0,3.251659
16546.01,3.257299
16548.0,3.261327
16550.0,3.26455
16552.0,3.266967
16553.992,3.2709952
16556.0,3.276635
16558.0,3.284691
16560.01,3.281469
16562.0,3.269384
16564.01,3.284691
16566.0,3.29436
16568.0,3.292748
16570.0,3.291137
16571.992,3.291137
16574.0,3.287109
16576.0,3.040522
16578.01,2.781043
16580.0,2.534456
16582.0,2.315262
16584.01,2.111375
16586.0,1.93327
16588.0,1.768862
16590.0,1.6165388
16592.0,1.4763516
16594.0,1.3473928
16596.01,1.246683
16598.0,1.1330324
16600.0,1.0355456
16602.01,0.943648
16604.0,0.8614692
16606.0,0.8001876
16608.0,0.7276764
16610.0,0.6471092
16612.0,0.611609
16614.0,0.5576288
16616.0,0.5060654
16618.0,0.4681985
16620.01,0.427109
16622.0,0.3843578
16624.0,0.3585762
16626.0,0.331989
16628.0,0.302179
16630.0,0.2763974
16632.0,0.2530327
16634.0,0.23289076
16636.0,0.2135545
16638.01,0.1780545
16640.0,0.18047144
16642.0,0.1659693
16644.0,0.15388416
16645.992,0.1409933
16648.0,0.1313252
16650.0,0.1192401
16652.0,0.10957196
16654.0,0.1015152
16656.01,0.09587548
16658.0,0.08701304
16660.0,0.06928818
16662.0,0.07573358
16663.992,0.06848246
16666.0,0.06687112
16668.0,0.05800869
16670.01,0.04189516
16672.0,0.0507576
16674.01,0.04350652
16676.01,0.03625542
16678.0,0.04028382
16680.0,0.0443122
16681.992,0.03464409
16684.0,0.03303272
16686.0,0.03142138
16688.01,0.02819868
16690.0,0.02981002
16692.0,0.02819868
16694.01,0.02255893
16696.0,0.02014191
16698.0,0.14824448
16700.0,0.4222749
16702.0,0.6938382
16704.0,0.8993364
16706.0,1.1072512
16708.0,1.299858
16710.0,1.472323
16712.01,1.62943
16714.0,1.7753072
16716.0,1.9018496
16718.0,2.025118
16720.0,2.1291
16722.0,2.236255
16724.0,2.327347
16726.0,2.411943
16728.0,2.489337
16730.01,2.556209
16732.0,2.620663
16734.0,2.661753
16736.0,2.731897
16737.992,2.779433
16740.0,2.823744
16742.0,2.864833
16744.0,2.904362
16746.0,2.9373948
16748.01,2.966399
16750.0,3.006683
16752.0,3.024408
16754.0,3.049384
16755.992,3.071137
16758.0,3.093696
16760.0,3.107442
16762.01,3.123556
16764.0,3.138863
16766.01,3.156589
16768.0,3.16948
16770.0,3.175119
16772.0,3.192039
16773.992,3.19929
16776.0,3.208152
16778.0,3.216209
16780.01,3.224265
16782.0,3.225877
16784.0,3.237962
16786.01,3.250854
16788.0,3.249242
16790.0,3.254076
16792.0,3.258105
16794.0,3.261327
16796.0,3.266161
16798.01,3.263744
16800.0,3.272606
16802.0,3.27744
16804.01,3.280663
16806.0,3.279052
16808.0,3.276635
16810.0,3.284691
16812.0,3.28872
16814.0,3.287914
16816.0,3.289525
16818.0,3.295165
16820.0,3.28872
16822.01,3.005072
16824.0,2.739148
16826.0,2.507868
16828.0,2.28948
16829.992,2.089622
16832.0,1.9123228
16834.0,1.749526
16836.0,1.597203
16838.0,1.461043
16840.01,1.3385304
16842.0,1.2200456
16844.0,1.1177248
16846.0,1.021799
16847.992,0.931563
16850.0,0.8501898
16852.0,0.783268
16854.0,0.7212314
16856.0,0.6543602
16858.01,0.601135
16860.0,0.5439324
16862.0,0.5052598
16864.0,0.4625589
16865.992,0.4230805
16868.0,0.3875806
16870.0,0.3529366
16872.01,0.3255436
16874.0,0.2981506
16876.01,0.2804257
16878.01,0.24980992
16880.0,0.2417532
16882.0,0.21194324
16884.0,0.19416792
16886.0,0.17966576
16888.0,0.16355224
16890.01,0.15146716
16892.0,0.13857636
16894.0,0.1272968
16896.01,0.11843436
16898.0,0.1079606
16900.0,0.09990386
16902.0,0.0910414
16904.0,0.08701304
16906.0,0.07815058
16908.0,0.07653924
16910.0,0.06687112
16912.0,0.05317464
16914.01,0.05800869
16916.0,0.0507576
16918.0,0.05236894
16920.0,0.04511786
16922.0,0.04672923
16924.0,0.0410895
16926.0,0.03786679
16928.0,0.03383841
16930.0,0.03303272
16932.01,0.03222704
16934.0,0.03142138
