t_us,volt
8625.996,1.957441
8628.0,1.80109
8630.0,1.656067
8632.0,1.519052
8634.0,1.3949276
8636.0,1.2861616
8638.006,1.1797616
8640.0,1.082275
8642.0,0.996017
8644.0,0.917061
8646.0,0.8445498
8648.0,0.7752114
8650.006,0.7131746
8652.0,0.66
8654.0,0.604358
8656.0,0.5560176
8658.0,0.5076766
8660.0,0.4738381
8662.0,0.4496682
8664.0,0.3988602
8666.0,0.3835522
8668.006,0.3400456
8670.0,0.311847
8671.996,0.319098
8674.0,0.2643122
8676.0,0.24336452
8678.0,0.2240283
8680.0,0.20630344
8682.0,0.1909453
8684.006,0.1780545
8686.006,0.16355224
8688.0,0.15066144
8690.0,0.139382
8692.0,0.12971384
8694.0,0.12004576
8696.006,0.11037764
8698.0,0.09909816
8700.0,0.09265276
8702.0,0.0886244
8704.0,0.08056764
8706.0,0.07653924
8708.0,0.06928818
8710.0,0.0644541
8712.0,0.04995193
8714.006,0.0539803
8716.0,0.04834056
8717.996,0.04834056
8720.0,0.04672923
8722.0,0.04270084
8724.0,0.03947813
8726.0,0.03706112
8728.0,0.04028382
8730.006,0.03222704
8732.006,0.025781632
8734.0,0.02981002
8735.996,0.02819868
8738.0,0.19739064
8740.0,0.4512796
8742.006,0.7010894
8744.0,0.900142
8746.0,1.0959712
8748.006,1.2781044
8750.0,1.4441244
8752.0,1.609288
8754.0,1.733412
8756.0,1.8623708
8758.0,1.982417
8760.006,2.089622
8762.0,2.1863032
8763.996,2.277395
8766.0,2.358768
8768.0,2.436114
8770.0,2.506256
8772.0,2.570711
8774.0,2.631943
8776.006,2.681089
8778.006,2.750428
8780.0,2.79474
8781.996,2.822132
8784.0,2.861611
8786.0,2.896305
8788.006,2.930143
8790.0,2.961564
8792.0,3.0091
8794.006,3.015545
8796.0,3.0372992
8798.0,3.055024
8800.0,3.078388
8802.0,3.112276
8804.0,3.114693
8806.006,3.130001
8808.0,3.14531
8810.0,3.156589
8812.0,3.183175
8814.0,3.179147
8816.0,3.182371
8818.0,3.194456
8820.0,3.208152
8822.0,3.215403
8824.006,3.22346
8826.0,3.226683
8827.996,3.23635
8830.0,3.239573
8832.0,3.245214
8834.006,3.251659
8836.0,3.255687
8838.0,3.260521
8840.006,3.263744
8842.0,3.266967
8844.0,3.269384
8846.0,3.268578
8848.0,3.275024
8850.0,3.279052
8852.006,3.281469
8854.0,3.283885
8856.0,3.287914
8858.0,3.287109
8860.0,3.23635
8862.0,2.970427
8864.0,2.727868
8866.0,2.505451
8868.0,2.298342
8870.006,2.1274884
8872.0,1.9389096
8873.996,1.780947
8876.0,1.6342636
8878.0,1.506967
8880.0,1.3957336
8882.0,1.271659
8884.0,1.166871
8886.006,1.0709956
8888.0,0.9871548
8890.0,0.9041704
8892.0,0.8356876
8894.0,0.7679604
8896.0,0.7059234
8898.006,0.649526
8900.0,0.598718
8902.0,0.5503774
8904.0,0.5076766
8906.0,0.4657815
8908.0,0.4311374
8910.0,0.3859692
8912.0,0.3601876
8914.0,0.3336003
8916.006,0.3102357
8918.0,0.2852596
8919.996,0.2618951
8922.0,0.24255884
8924.0,0.2216113
8926.0,0.20630344
8928.0,0.1877226
8930.0,0.1756374
8932.006,0.1627466
8934.006,0.14985576
8936.0,0.14018764
8938.0,0.1289082
8940.0,0.11843436
8942.0,0.10715492
8944.006,0.1015152
8946.0,0.10554354
8948.0,0.08701304
8950.0,0.07976194
8952.0,0.07331654
8954.0,0.06525976
8956.0,0.0644541
8958.0,0.05962004
8960.0,0.05559165
8962.006,0.0507576
8964.0,0.05639736
8965.996,0.04189516
8968.0,0.0410895
8970.0,0.04028382
8972.0,0.03706112
8974.0,0.03786679
8976.0,0.03142138
8978.006,0.0306157
8980.006,0.02819868
8982.0,0.025781632
8983.996,0.2264454
8986.0,0.4835064
8988.0,0.714786
8990.006,0.9283404
8992.0,1.125781
8994.0,1.299052
8996.006,1.459432
8998.0,1.606871
9000.0,1.7519432
9002.0,1.87929
9004.0,1.997724
9006.0,2.108153
9008.006,2.200805
9010.0,2.290285
9011.996,2.37166
9014.0,2.448199
9016.0,2.515925
9018.0,2.578768
9020.0,2.638388
9022.0,2.692418
9024.006,2.742371
9026.006,2.786683
9028.0,2.8277724
9029.996,2.864833
9032.0,2.901139
9034.0,2.934978
9036.006,2.964788
9038.0,2.992181
9040.0,3.014739
9042.006,3.042133
9044.0,3.062274
9046.0,3.084028
9048.0,3.09858
9050.0,3.114693
9052.0,3.130806
9054.006,3.14531
9056.0,3.156589
9058.0,3.167062
9060.0,3.179147
9062.0,3.190427
9064.0,3.19929
9066.0,3.209764
9068.0,3.215403
9070.0,3.22346
9072.006,3.2299052
9074.0,3.23474
9075.996,3.241185
9078.0,3.249242
9080.0,3.252465
9082.006,3.256493
9084.0,3.258911
9086.0,3.262939
9088.006,3.266161
9090.0,3.268578
9092.0,3.272606
9094.0,3.275829
9096.0,3.276635
9098.0,3.280663
9100.006,3.281469
9102.0,3.292748
9104.0,3.285497
9106.0,3.202513
9108.0,2.934978
9110.0,2.697253
9112.0,2.480476
9114.0,2.274172
9116.0,2.090427
9118.006,1.9276308
9120.0,1.7632224
9121.996,1.61815
9124.0,1.4860192
9126.0,1.369146
9128.0,1.258768
9130.0,1.1475344
9132.0,1.06455
9134.006,0.9782926
9136.006,0.8969188
9138.0,0.8268252
9140.0,0.7623208
9142.0,0.6978668
9144.0,0.6430808
9146.006,0.5930784
9148.0,0.544738
9150.0,0.5020372
9152.0,0.4617532
9154.0,0.4254978
9156.0,0.3859692
9158.0,0.359382
9160.0,0.3303776
9162.0,0.3062074
9164.006,0.2820371
9166.0,0.259478
9167.996,0.2393362
9170.0,0.22
9172.0,0.2038361
9174.0,0.1893339
9176.0,0.1748318
9178.0,0.1554955
9180.006,0.14985576
9182.006,0.13293656
9184.0,0.12568552
9186.0,0.11682304
9188.0,0.10876628
9190.0,0.1023209
9192.006,0.0910414
9194.0,0.08620734
9196.0,0.07653924
9198.006,0.07492788
9200.0,0.06848246
9202.0,0.06284276
9204.0,0.05881435
9206.0,0.05478598
9208.0,0.05236894
9210.006,0.04914626
9212.0,0.03867246
9213.996,0.04189516
9216.0,0.03222704
9218.0,0.03625542
9220.0,0.03383841
9222.0,0.0306157
9224.0,0.03383841
9226.006,0.029004348
9228.006,0.02658732
9230.0,0.2602838
9232.0,0.5133164
9234.0,0.7429844
9236.0,0.9533166
9238.006,1.1443116
9240.0,1.324028
9242.0,1.4827964
9244.006,1.631041
9246.0,1.7825584
9248.0,1.891375
9250.0,2.009005
9252.0,2.110569
9254.0,2.210473
9256.006,2.295925
9258.0,2.382133
9260.006,2.454644
9262.0,2.524788
9264.0,2.586019
9266.0,2.63436
9268.0,2.696447
9270.0,2.744788
9272.006,2.791518
9274.006,2.832607
9276.0,2.872085
9277.996,2.907585
9280.0,2.939006
9282.0,2.967204
9284.006,2.985735
9286.0,3.019574
9288.0,3.040522
9290.006,3.065498
9292.0,3.0848332
9294.0,3.095357
9296.0,3.120333
9298.0,3.132418
9300.0,3.146116
9302.006,3.1590052
9304.0,3.167868
9306.0,3.183175
9308.0,3.194456
9310.0,3.203318
9312.0,3.21057
9314.0,3.21057
9316.0,3.219431
9318.006,3.230711
9320.006,3.23635
9322.0,3.243602
9323.996,3.243602
9326.0,3.254882
9328.0,3.258911
9330.006,3.262939
9332.0,3.26455
9334.0,3.267772
9336.006,3.27019
9338.0,3.275024
9340.0,3.275829
9342.0,3.278246
9344.0,3.283885
9346.0,3.280663
9348.006,3.283885
9350.0,3.283885
9352.0,3.16948
9354.0,2.906779
9356.0,2.670615
9358.0,2.448199
9360.0,2.249952
9362.0,2.054121
9364.0,1.8986256
9366.006,1.744691
9368.0,1.581089
9369.996,1.472323
9372.0,1.3538376
9374.0,1.2482944
9376.0,1.143506
9378.0,1.0524648
9380.0,0.9670128
9382.006,0.8880566
9384.006,0.8227464
9386.0,0.7518468
9388.0,0.6954496
9390.0,0.6366352
9392.0,0.5866328
9394.006,0.556823
9396.0,0.4955916
9398.0,0.4577248
9400.0,0.4214692
9402.0,0.3851636
9404.0,0.359382
9406.0,0.3311832
9408.0,0.3054016
9410.0,0.2788144
9412.006,0.2562554
9414.0,0.23691908
9415.996,0.21838864
9418.0,0.2022247
9420.0,0.1836942
9422.0,0.1724147
9424.0,0.1659693
9426.0,0.14824448
9428.006,0.13535364
9430.006,0.12165708
9432.0,0.1208514
9434.0,0.1079606
9436.0,0.09990386
9438.0,0.0918471
9440.006,0.084596
9442.0,0.07815058
9444.0,0.07573358
9446.006,0.06767682
9448.0,0.06284276
9450.0,0.05962004
9452.0,0.05800869
9454.0,0.06284276
9456.0,0.04672923
9458.006,0.04350652
9460.0,0.04189516
9461.996,0.03867246
9464.0,0.03544975
9466.0,0.04511786
9468.0,0.03303272
9470.0,0.029004348
9472.0,0.02981002
9474.006,0.024975968
9476.006,0.2925108
9478.0,0.5439324
9480.0,0.7679604
9482.0,0.9782926
9484.0,1.166871
9486.006,1.34417
9488.0,1.5037444
9490.0,1.6512332
9492.006,1.7873924
9494.0,1.905878
9496.0,2.018672
9498.0,2.133934
9500.0,2.2217532
9502.0,2.308815
9504.006,2.393412
9506.0,2.464312
9508.006,2.532039
9510.0,2.592465
9512.0,2.644028
9514.0,2.70692
9516.0,2.754456
9518.0,2.799574
9520.006,2.839858
9522.006,2.876918
9524.0,2.912419
9525.996,2.943035
9528.0,2.974455
9530.0,2.994598
9532.006,3.022796
9534.0,3.046967
9536.0,3.06872
9538.006,3.088862
9540.0,3.105026
9542.0,3.117916
9544.0,3.136446
9546.0,3.146921
9548.0,3.160617
9550.006,3.171896
9552.0,3.1767308
9554.0,3.193651
9556.0,3.202513
9558.0,3.211375
9560.0,3.217015
9562.0,3.226683
9564.0,3.230711
9566.006,3.237156
9568.006,3.243602
9570.0,3.246826
9571.996,3.2532708
9574.0,3.255687
9576.0,3.261327
9578.006,3.258911
9580.0,3.266967
9582.0,3.2709952
9584.006,3.274218
9586.0,3.276635
9588.0,3.279857
9590.0,3.279857
9592.0,3.28308
9594.0,3.282275
9596.006,3.287109
9598.0,3.136446
9600.0,2.87853
9602.0,2.641611
9604.0,2.4256392
9606.0,2.231421
9608.0,2.044454
9610.0,1.8776784
9612.0,1.7245496
9614.006,1.585923
9616.0,1.4578208
9617.996,1.3401416
9620.0,1.2305196
9622.0,1.1306152
9624.006,1.041991
9626.0,0.9557334
9628.0,0.8791944
9630.006,0.8098556
9632.006,0.74379
9634.0,0.6914212
9636.0,0.629384
9638.0,0.5632682
9640.0,0.526207
9642.006,0.4907576
9644.0,0.4633645
9646.0,0.4166352
9648.0,0.3827466
9650.0,0.3529366
9652.0,0.3215152
9654.0,0.3005676
9656.0,0.2788144
9658.0,0.2578668
9660.006,0.2353078
9662.0,0.2151659
9663.996,0.2006134
9666.0,0.18047144
9668.0,0.1683863
9670.0,0.15710684
9672.0,0.14663308
9674.0,0.13696492
9676.006,0.1264912
9678.006,0.1152117
9680.0,0.0942641
9682.0,0.09909816
9684.0,0.08943008
9686.0,0.08701304
9688.006,0.07815058
9690.0,0.07331654
9692.0,0.06687112
9694.006,0.06203707
9696.0,0.0604257
9698.0,0.05478598
9700.0,0.04995193
9702.0,0.04834056
9704.0,0.04672923
9706.006,0.04189516
9708.0,0.03867246
9709.996,0.0410895
9712.0,0.025781632
9714.0,0.0306157
9716.0,0.02255893
9718.0,0.02819868
9720.0,0.05317464
9722.006,0.3223209
9724.006,0.5713252
9726.0,0.788908
9728.0,0.9968226
9730.0,1.1821788
9732.0,1.3618944
9734.006,1.520664
9736.0,1.6649296
9738.0,1.797866
9740.006,1.919574
9742.0,2.032369
9744.0,2.137963
9746.0,2.225782
9748.0,2.3192908
9750.0,2.39583
9752.006,2.467534
9754.0,2.538484
9756.006,2.6061608
9758.0,2.657725
9760.0,2.710143
9762.0,2.756873
9764.0,2.801185
9766.0,2.851943
9768.006,2.874502
9770.006,2.9140292
9772.0,2.946257
9773.996,2.975261
9776.0,3.001849
9778.0,3.0260184
9780.006,3.050189
9782.0,3.06872
9784.0,3.08725
9786.006,3.108248
9788.0,3.121139
9790.0,3.138058
9792.0,3.149338
9794.0,3.154977
9796.0,3.171896
9798.006,3.182371
9800.0,3.193651
9802.0,3.203318
9804.0,3.211375
9806.0,3.218626
9808.0,3.226683
9810.0,3.232322
9812.0,3.237156
9814.006,3.243602
9816.006,3.248436
9818.0,3.2532708
9819.996,3.258105
9822.0,3.262133
9824.0,3.267772
9826.006,3.272606
9828.0,3.272606
9830.0,3.274218
9832.006,3.276635
9834.0,3.279857
9836.0,3.280663
9838.0,3.283885
9840.0,3.280663
9842.0,3.285497
9844.006,3.100997
9846.0,2.847915
9848.0,2.615023
9850.0,2.413554
9852.0,2.205639
9854.0,2.026729
9856.0,1.8599536
9858.0,1.710048
9860.0,1.5673924
9862.006,1.44493
9864.0,1.324834
9865.996,1.2184344
9868.0,1.1201416
9870.0,1.0306612
9872.006,0.9694298
9874.0,0.8679146
9876.0,0.8001876
9878.006,0.7373448
9880.006,0.6769188
9882.0,0.6229388
9884.0,0.5753534
9886.0,0.5310412
9888.0,0.4891463
9890.006,0.4480566
9892.0,0.4142182
9894.0,0.3803295
9896.0,0.3497138
9898.0,0.3207094
9900.0,0.2965392
9902.0,0.2763974
9904.0,0.2546441
9906.0,0.2320851
9908.006,0.2127489
9910.0,0.199002
9911.996,0.17886016
9914.0,0.171609
9916.0,0.15630116
9918.0,0.144216
9920.0,0.13293656
9922.0,0.12407414
9924.006,0.11360036
9926.006,0.1047379
9928.0,0.0974868
9930.0,0.1007095
9932.0,0.0878187
9934.0,0.07976194
9936.006,0.07170516
9938.0,0.06687112
9940.0,0.0773449
9942.006,0.05800869
9944.0,0.05156327
9946.0,0.0443122
9948.0,0.0475349
9950.0,0.04511786
9952.0,0.04672923
9954.006,0.03625542
9956.0,0.03786679
9957.996,0.03464409
9960.0,0.0306157
9962.0,0.0306157
9964.0,0.025781632
9966.0,0.1039322
9968.0,0.3561592
9970.006,0.601135
9972.006,0.8163012
9974.0,1.0226048
9976.0,1.2111832
9978.0,1.37962
9980.0,1.5383884
9982.006,1.6842652
9984.0,1.817203
9986.0,1.9356872
9988.006,2.044454
9990.0,2.150853
9992.0,2.243506
9994.0,2.332986
9996.0,2.4079148
9998.0,2.478864
10000.004,2.546541
10002.0,2.607772
10004.004,2.664976
10006.0,2.714977
10008.0,2.760901
10010.0,2.801991
10012.0,2.850332
10014.0,2.88417
10016.004,2.918864
10018.004,2.947869
10020.0,2.976873
10021.996,3.004266
10024.0,3.025214
10026.0,3.050189
10028.004,3.069526
10030.0,3.089668
10032.0,3.105026
10034.004,3.121945
10036.0,3.132418
10038.0,3.155783
10040.0,3.167062
10042.0,3.175119
10044.0,3.182371
10046.004,3.192845
10048.0,3.203318
10050.0,3.211375
10052.0,3.219431
10054.0,3.225877
10056.0,3.233128
10058.0,3.240379
10060.0,3.241185
10062.004,3.252465
10064.004,3.252465
10066.0,3.257299
10067.996,3.260521
10070.0,3.262133
10072.0,3.267772
10074.004,3.2709952
10076.0,3.274218
10078.0,3.276635
10080.004,3.278246
10082.004,3.278246
10084.0,3.282275
10086.0,3.284691
10088.0,3.289525
10090.0,3.071137
10092.004,2.816492
10094.0,2.590047
10096.0,2.375688
10098.0,2.18308
10100.0,2.003364
10102.0,1.856731
10104.0,1.6915168
10106.0,1.553696
10108.0,1.4271548
10110.004,1.312749
10112.0,1.2071544
10113.996,1.1088624
10116.0,1.0201876
10118.0,0.9380084
10120.004,0.8630806
10122.0,0.791325
10124.0,0.7333164
10126.004,0.6712794
10128.004,0.6172486
10130.0,0.5697136
10132.0,0.5237902
10134.0,0.4464453
10136.0,0.4448339
10138.004,0.4044998
10140.0,0.3682443
10142.0,0.3472969
10144.004,0.3352117
10146.0,0.2925108
10148.0,0.269952
10150.0,0.24980992
10152.0,0.23289076
10154.0,0.21194324
10156.004,0.19416792
10158.0,0.1885282
10159.996,0.1675806
10162.0,0.1554955
10164.0,0.1377706
10166.0,0.1289082
10168.0,0.12326848
10170.0,0.11440604
10172.004,0.1047379
10174.004,0.09909816
10176.0,0.08943008
10178.0,0.0813733
10180.0,0.07331654
10182.0,0.07170516
10184.004,0.06606544
10186.0,0.0636484
10188.0,0.05720302
10190.004,0.05478598
10192.0,0.0507576
10194.0,0.04672923
10196.0,0.0443122
10198.0,0.04028382
10200.0,0.03867246
10202.004,0.03625542
10204.0,0.03625542
10206.004,0.0306157
10208.0,0.02981002
10210.0,0.02658732
10212.0,0.1208514
10214.0,0.3827466
10216.0,0.626967
10218.004,0.8445498
10220.004,1.0476304
10222.0,1.231325
10224.0,1.400567
10226.0,1.5553076
10228.0,1.693128
10230.004,1.8405672
10232.0,1.9469664
10234.0,2.058956
10236.004,2.166967
10238.0,2.25398
10240.0,2.33782
10242.0,2.417583
10244.0,2.486921
10246.0,2.551375
10248.004,2.617441
10250.0,2.672226
10252.004,2.723033
10254.0,2.770569
10256.0,2.817298
10258.0,2.851943
10260.0,2.889054
10262.0,2.920475
10264.004,2.953508
10266.004,2.973649
10268.0,3.009905
10269.996,3.031659
10272.0,3.052607
10274.0,3.072749
10276.004,3.094551
10278.0,3.112276
10280.0,3.123556
10282.004,3.13967
10284.0,3.154172
10286.0,3.164646
10288.0,3.175119
10290.0,3.183175
10292.0,3.194456
10294.004,3.214598
10296.0,3.213792
10298.004,3.221043
10300.0,3.225071
10302.0,3.232322
10304.0,3.23474
10306.0,3.24199
10308.0,3.248436
10310.004,3.2532708
10312.004,3.258911
10314.0,3.261327
10315.996,3.265355
10318.0,3.262133
10320.0,3.273412
10322.004,3.274218
10324.0,3.279052
10326.0,3.285497
10328.004,3.28308
10330.004,3.284691
10332.0,3.286303
10334.0,3.28872
10336.0,3.040522
10338.0,2.793128
10340.004,2.560237
10342.0,2.3313752
10344.0,2.160522
10346.0,1.982417
10348.0,1.822843
10350.0,1.6754032
10352.0,1.5351656
10354.0,1.414264
10356.004,1.299858
10358.004,1.194264
10360.0,1.0975824
10361.996,1.0081024
10364.0,0.926729
10366.0,0.8469668
10368.004,0.7848798
10370.0,0.7228426
10372.0,0.6648338
10374.004,0.6124146
10376.004,0.561657
10378.0,0.519762
10380.0,0.4770611
10382.0,0.4367773
10384.0,0.4036941
10386.004,0.3730785
10388.0,0.3400456
10390.0,0.3150697
10392.004,0.2892881
10394.0,0.2683405
10396.0,0.2465873
10398.0,0.2272511
10400.0,0.2127489
10402.0,0.1925566
10404.004,0.1949736
10406.0,0.16516368
10407.996,0.1611353
10410.0,0.1426047
10412.0,0.1313252
10414.0,0.12326848
10416.0,0.1127947
10418.0,0.10312654
10420.004,0.09668114
10422.004,0.09265276
10424.0,0.082179
10426.0,0.06848246
10428.0,0.06848246
10430.0,0.0636484
10432.004,0.0612314
10434.0,0.05800869
10436.0,0.05317464
10438.004,0.04995193
10440.0,0.04511786
10442.0,0.04511786
10444.0,0.03947813
10446.0,0.03786679
10448.0,0.03464409
10450.004,0.03544975
10452.0,0.03142138
10454.004,0.029004348
10456.0,0.024975968
10458.0,0.1579125
10460.0,0.4198579
10462.0,0.6591944
10464.0,0.8759716
10466.004,1.075829
10468.004,1.258768
10470.0,1.4239324
10472.0,1.5923684
10474.0,1.7172988
10476.0,1.8470128
10478.004,1.9518004
10480.0,2.075119
10482.0,2.175829
10484.004,2.265259
10486.0,2.3490992
10488.0,2.426445
10490.0,2.496589
10492.0,2.56346
10494.0,2.62308
10496.004,2.678672
10498.0,2.731897
10500.004,2.773792
10502.0,2.816492
10504.0,2.864833
10506.0,2.893082
10508.0,2.926114
10510.0,2.953508
10512.004,2.98493
10514.004,3.013129
10516.0,3.03327
10518.0,3.055024
10520.0,3.075971
10522.0,3.094551
10524.004,3.111471
10526.0,3.125973
10528.0,3.142892
10530.004,3.152561
10532.0,3.16948
10534.0,3.1767308
10536.0,3.187204
10538.0,3.195261
10540.0,3.207346
10542.004,3.213792
10544.0,3.219431
10546.004,3.227488
10548.0,3.231516
10550.0,3.240379
10552.0,3.246826
10554.0,3.250048
10556.0,3.258105
10558.004,3.260521
10560.004,3.265355
10562.0,3.266967
10563.996,3.268578
10566.0,3.273412
10568.0,3.276635
10570.004,3.27744
10572.0,3.279052
10574.0,3.282275
10576.004,3.284691
10578.004,3.284691
10580.0,3.27744
10582.0,3.005877
10584.0,2.759289
10586.0,2.532845
10588.004,2.328152
10590.0,2.137157
10592.0,1.957441
10594.0,1.8018952
10596.0,1.658484
10598.0,1.522275
10600.0,1.3981508
10602.0,1.2853552
10604.004,1.181373
10606.004,1.0879148
10608.0,0.9984342
10609.996,0.9186724
10612.0,0.859858
10614.0,0.7776286
10616.004,0.7155916
10618.0,0.6551658
10620.0,0.6051636
10622.004,0.5576288
10624.004,0.514122
10626.0,0.4754497
10628.0,0.4343601
10630.0,0.4004715
10632.0,0.3690501
10634.004,0.3545479
10636.0,0.3126526
10638.0,0.2892881
10640.004,0.2610894
10642.0,0.2441703
10644.0,0.2256398
10646.0,0.2054474
10648.0,0.1909453
10650.0,0.1772488
10652.004,0.16516368
10654.0,0.15066144
10655.996,0.14341032
10658.0,0.1248798
10660.0,0.12004576
10662.004,0.12568552
10664.0,0.10312654
10666.0,0.0950698
10668.004,0.07895626
10670.004,0.08056764
10672.0,0.07653924
10674.0,0.07251084
10676.0,0.06525976
10678.0,0.05881435
10680.004,0.0539803
10682.0,0.0507576
10684.0,0.04914626
10686.004,0.04672923
10688.0,0.04350652
10690.0,0.03947813
10692.0,0.03706112
10694.0,0.03544975
10696.0,0.02981002
10698.004,0.03142138
10700.0,0.02819868
10702.004,0.025781632
10704.0,0.1885282
10706.0,0.4456396
10708.0,0.6801416
10710.0,0.8945018
10712.0,1.0854976
10714.004,1.2764932
10716.004,1.436017
10718.0,1.5923684
10720.0,1.730995
10722.0,1.855875
10724.0,1.9751656
10726.004,2.083176
10728.0,2.185498
10730.0,2.262843
10732.004,2.359574
10734.0,2.436114
10736.0,2.504646
10738.0,2.570711
10740.0,2.6295268
10742.0,2.679477
10744.004,2.734314
10746.0,2.781043
10748.004,2.825355
10750.0,2.865639
10752.0,2.901139
10754.0,2.930143
10756.0,2.961564
10758.0,2.988153
10760.004,3.014739
10762.004,3.0372992
10764.0,3.058246
10766.0,3.077583
10768.0,3.096969
10770.0,3.113082
10772.004,3.127584
10774.0,3.1412816
10776.0,3.154977
10778.004,3.166257
10780.0,3.179147
10782.0,3.189621
10784.0,3.200096
10786.0,3.209764
10788.0,3.218626
10790.004,3.220237
10792.0,3.225877
10794.004,3.2299052
10796.0,3.241185
10798.0,3.24602
10800.0,3.250854
10802.0,3.255687
10804.0,3.258911
10806.004,3.262133
10808.004,3.262939
10810.0,3.269384
10811.996,3.272606
10814.0,3.275829
10816.0,3.279857
10818.004,3.280663
10820.0,3.280663
10822.0,3.281469
10824.004,3.285497
10826.004,3.244408
10828.0,2.974455
10830.0,2.730286
10832.0,2.511091
10834.0,2.30237
10836.004,2.114598
10838.0,1.943744
10840.0,1.785781
10842.0,1.6358752
10844.0,1.502133
10846.0,1.3868708
10848.0,1.2732704
10850.0,1.168482
10852.004,1.074218
10854.004,0.9847378
10856.0,0.9114214
10857.996,0.8324648
10860.0,0.7695718
10862.0,0.6922268
10864.004,0.6511374
10866.0,0.598718
10868.0,0.55924
10870.004,0.5060654
10872.004,0.4681985
10874.0,0.4311374
10876.0,0.3948317
10878.0,0.3642159
10880.0,0.3311832
10882.004,0.3110413
10884.0,0.2836484
10886.0,0.2618951
10888.004,0.2393362
10890.0,0.2240283
10892.0,0.1909453
10894.0,0.19175096
10896.0,0.17644308
10898.0,0.1611353
10900.004,0.14985576
10902.0,0.13857636
10903.996,0.12407414
10906.0,0.11601738
10908.0,0.0910414
10910.004,0.1039322
10912.0,0.0950698
10914.0,0.08943008
10916.004,0.08056764
10918.004,0.07492788
10920.0,0.07170516
10922.0,0.0644541
10924.0,0.05962004
10926.0,0.05559165
10928.004,0.05317464
10930.0,0.06606544
10932.0,0.04511786
10934.004,0.04270084
10936.0,0.03544975
10938.0,0.03786679
10940.0,0.03383841
10942.0,0.029004348
10944.0,0.03142138
10946.004,0.025781632
10948.0,0.029004348
10950.004,0.22322264
10952.0,0.4770611
10954.0,0.7083406
10956.0,0.9218948
10958.0,1.112891
10960.0,1.2958296
10962.004,1.4602376
10964.004,1.606871
10966.0,1.7519432
10968.0,1.8744556
10970.0,1.9888616
10972.0,2.096067
10974.004,2.19436
10976.0,2.287063
10978.0,2.367631
10980.004,2.442559
10982.0,2.516731
10984.0,2.58038
10986.0,2.636777
10988.0,2.691613
10990.0,2.739148
10992.004,2.781043
10994.0,2.826967
10996.004,2.867251
10998.0,2.905167
11000.0,2.934978
11002.0,2.963982
11004.0,2.988959
11006.0,3.013934
11008.004,3.040522
11010.004,3.062274
11012.0,3.083222
11014.0,3.100997
11016.0,3.117916
11018.0,3.1356408
11020.004,3.146116
11022.0,3.157395
11024.0,3.170286
11026.004,3.179953
11028.0,3.190427
11030.0,3.202513
11032.0,3.208958
11034.0,3.22346
11036.0,3.22346
11038.004,3.227488
11040.0,3.23474
11042.004,3.24199
11044.0,3.239573
11046.0,3.252465
11048.0,3.254076
11050.0,3.259715
11052.0,3.257299
11054.004,3.265355
11056.004,3.269384
11058.0,3.266967
11059.996,3.274218
11062.0,3.276635
11064.0,3.279857
11066.004,3.281469
11068.0,3.279857
11070.0,3.284691
11072.004,3.211375
11074.004,2.939006
11076.0,2.702892
11078.0,2.488532
11080.0,2.279006
11082.0,2.09365
11084.004,1.9227964
11086.0,1.7672508
11088.0,1.6221788
11090.004,1.4884364
11092.0,1.371563
11094.0,1.258768
11096.0,1.157203
11098.0,1.06455
11100.004,0.966207
11102.004,0.9009476
11104.0,0.8284364
11105.996,0.7623208
11108.0,0.7002836
11110.0,0.6471092
11112.004,0.5866328
11114.0,0.5471548
11116.0,0.5012316
11118.004,0.4625589
11120.004,0.4279148
11122.0,0.3948317
11124.0,0.3601876
11126.0,0.3303776
11128.0,0.3054016
11130.004,0.2876767
11132.0,0.2562554
11134.0,0.24497592
11136.004,0.22080568
11138.0,0.2022247
11140.0,0.1909453
11142.0,0.1756374
11144.0,0.16032952
11146.0,0.1490501
11148.004,0.13696492
11150.0,0.1281025
11152.004,0.1176287
11154.0,0.10876628
11156.0,0.10312654
11158.004,0.0878187
11160.0,0.08620734
11162.0,0.07815058
11164.004,0.0708995
11166.004,0.06848246
11168.0,0.06525976
11170.0,0.05881435
11172.0,0.0539803
11174.0,0.04028382
11176.004,0.04834056
11178.0,0.04350652
11180.0,0.04995193
11182.004,0.04028382
11184.0,0.03625542
11186.0,0.03464409
11188.0,0.03142138
11190.0,0.03142138
11192.0,0.025781632
11194.004,0.02658732
11196.0,0.2538384
11198.004,0.5028428
11200.0,0.7381504
11202.0,0.9452594
11204.0,1.1378668
11206.0,1.3159716
11208.0,1.4779628
11210.004,1.627819
11212.004,1.7632224
11214.0,1.8865408
11216.0,1.9993356
11218.0,2.10654
11220.0,2.204028
11222.004,2.29512
11224.0,2.376493
11226.0,2.450615
11228.004,2.521565
11230.0,2.583602
11232.0,2.640806
11234.0,2.693224
11236.0,2.740759
11238.0,2.789906
11240.004,2.831802
11242.0,2.867251
11244.004,2.903556
11246.0,2.930143
11248.0,2.964788
11250.0,2.992987
11252.0,3.020379
11254.0,3.043744
11256.004,3.058246
11258.004,3.083222
11260.0,3.100997
11262.0,3.117916
11264.0,3.132418
11266.0,3.146116
11268.004,3.157395
11270.0,3.170286
11272.0,3.181565
11274.004,3.191233
11276.004,3.200901
11278.0,3.208152
11280.0,3.217015
11282.0,3.22346
11284.0,3.230711
11286.004,3.237156
11288.0,3.242797
11290.004,3.248436
11292.0,3.251659
