time_s,raw_code,volts
0.0008476,2,0.08
0.000848,2,0.08
0.0008483999999999999,2,0.08
0.0008487999999999999,2,0.08
0.0008491999999999999,2,0.08
0.0008495999999999999,1,0.04
0.00085,2,0.08
0.0008504,2,0.08
0.0008508,2,0.08
0.0008512,2,0.08
0.0008516,1,0.04
0.000852,2,0.08
0.0008524,2,0.08
0.0008527999999999999,2,0.08
0.0008531999999999999,1,0.04
0.0008535999999999999,2,0.08
0.0008539999999999999,2,0.08
0.0008544,1,0.04
0.0008548,1,0.04
0.0008552,2,0.08
0.0008556,2,0.08
0.000856,2,0.08
0.0008564,1,0.04
0.0008568,2,0.08
0.0008571999999999999,2,0.08
0.0008575999999999999,1,0.04
0.0008579999999999999,1,0.04
0.0008583999999999999,2,0.08
0.0008588,2,0.08
0.0008592,1,0.04
0.0008596,1,0.04
0.00086,2,0.08
0.0008604,2,0.08
0.0008608,1,0.04
0.0008612,1,0.04
0.0008615999999999999,2,0.08
0.0008619999999999999,1,0.04
0.0008623999999999999,1,0.04
0.0008627999999999999,1,0.04
0.0008632,2,0.08
0.0008636,1,0.04
0.000864,1,0.04
0.0008644,1,0.04
0.0008648,2,0.08
0.0008652,1,0.04
0.0008656,1,0.04
0.0008659999999999999,1,0.04
0.0008663999999999999,1,0.04
0.0008667999999999999,1,0.04
0.0008671999999999999,2,0.08
0.0008676,1,0.04
0.000868,5,0.2
0.0008684,6,0.24
0.0008688,6,0.24
0.0008692,8,0.32
0.0008696,12,0.48
0.00087,12,0.48
0.0008703999999999999,13,0.52
0.0008707999999999999,14,0.56
0.0008711999999999999,18,0.72
0.0008715999999999999,18,0.72
0.0008719999999999999,19,0.76
0.0008724,19,0.76
0.0008728,22,0.88
0.0008732,22,0.88
0.0008736,24,0.96
0.000874,24,0.96
0.0008744,27,1.08
0.0008748,27,1.08
0.0008751999999999999,28,1.12
0.0008755999999999999,28,1.12
0.0008759999999999999,31,1.24
0.0008763999999999999,32,1.28
0.0008768,32,1.28
0.0008772,33,1.32
0.0008776,35,1.4
0.000878,36,1.44
0.0008784,36,1.44
0.0008788,36,1.44
0.0008792,39,1.56
0.0008795999999999999,40,1.6
0.0008799999999999999,40,1.6
0.0008803999999999999,40,1.6
0.0008807999999999999,43,1.72
0.0008812,43,1.72
0.0008816,44,1.76
0.000882,44,1.76
0.0008824,46,1.84
0.0008828,46,1.84
0.0008832,47,1.88
0.0008836,47,1.88
0.0008839999999999999,48,1.92
0.0008843999999999999,49,1.96
0.0008847999999999999,49,1.96
0.0008851999999999999,49,1.96
0.0008856,51,2.04
0.000886,51,2.04
0.0008864,52,2.08
0.0008868,52,2.08
0.0008872,54,2.16
0.0008876,54,2.16
0.000888,54,2.16
0.0008883999999999999,54,2.16
0.0008887999999999999,56,2.24
0.0008891999999999999,56,2.24
0.0008895999999999999,57,2.28
0.00089,57,2.28
0.0008904,58,2.32
0.0008908,58,2.32
0.0008912,58,2.32
0.0008916,59,2.36
0.000892,60,2.4
0.0008924,60,2.4
0.0008927999999999999,60,2.4
0.0008931999999999999,60,2.4
0.0008935999999999999,62,2.48
0.0008939999999999999,62,2.48
0.0008944,63,2.52
0.0008948,62,2.48
0.0008952,63,2.52
0.0008956,63,2.52
0.000896,63,2.52
0.0008964,63,2.52
0.0008968,65,2.6
0.0008971999999999999,64,2.56
0.0008975999999999999,65,2.6
0.0008979999999999999,65,2.6
0.0008983999999999999,66,2.64
0.0008988,66,2.64
0.0008992,67,2.68
0.0008996,66,2.64
0.0009,67,2.68
0.0009004,67,2.68
0.0009008,67,2.68
0.0009012,67,2.68
0.0009015999999999999,69,2.76
0.0009019999999999999,69,2.76
0.0009023999999999999,68,2.72
0.0009027999999999999,69,2.76
0.0009031999999999999,70,2.8
0.0009036,70,2.8
0.000904,70,2.8
0.0009044,70,2.8
0.0009048,71,2.84
0.0009052,71,2.84
0.0009056,70,2.8
0.000906,70,2.8
0.0009063999999999999,71,2.84
0.0009067999999999999,71,2.84
0.0009071999999999999,71,2.84
0.0009075999999999999,71,2.84
0.000908,73,2.92
0.0009084,73,2.92
0.0009088,72,2.88
0.0009092,72,2.88
0.0009096,73,2.92
0.00091,74,2.96
0.0009104,73,2.92
0.0009107999999999999,73,2.92
0.0009111999999999999,74,2.96
0.0009115999999999999,74,2.96
0.0009119999999999999,74,2.96
0.0009124,74,2.96
0.0009128,75,3.0
0.0009132,75,3.0
0.0009136,75,3.0
0.000914,74,2.96
0.0009144,75,3.0
0.0009148,75,3.0
0.0009151999999999999,75,3.0
0.0009155999999999999,75,3.0
0.0009159999999999999,76,3.04
0.0009163999999999999,76,3.04
0.0009168,76,3.04
0.0009172,75,3.0
0.0009176,76,3.04
0.000918,76,3.04
0.0009184,76,3.04
0.0009188,76,3.04
0.0009192,77,3.08
0.0009195999999999999,77,3.08
0.0009199999999999999,77,3.08
0.0009203999999999999,77,3.08
0.0009207999999999999,77,3.08
0.0009212,77,3.08
0.0009216,77,3.08
0.000922,77,3.08
0.0009224,78,3.12
0.0009228,77,3.08
0.0009232,78,3.12
0.0009236,77,3.08
0.0009239999999999999,78,3.12
0.0009243999999999999,78,3.12
0.0009247999999999999,78,3.12
0.0009251999999999999,78,3.12
0.0009256,78,3.12
0.000926,78,3.12
0.0009264,78,3.12
0.0009268,78,3.12
0.0009272,78,3.12
0.0009276,78,3.12
0.000928,78,3.12
0.0009283999999999999,78,3.12
0.0009287999999999999,79,3.16
0.0009291999999999999,79,3.16
0.0009295999999999999,78,3.12
0.0009299999999999999,78,3.12
0.0009304,79,3.16
0.0009308,79,3.16
0.0009312,79,3.16
0.0009316,79,3.16
0.000932,79,3.16
0.0009324,79,3.16
0.0009327999999999999,79,3.16
0.0009331999999999999,79,3.16
0.0009335999999999999,80,3.2
0.0009339999999999999,79,3.16
0.0009343999999999999,79,3.16
0.0009348,79,3.16
0.0009352,79,3.16
0.0009356,79,3.16
0.000936,80,3.2
0.0009364,79,3.16
0.0009368,80,3.2
0.0009371999999999999,80,3.2
0.0009375999999999999,80,3.2
0.0009379999999999999,80,3.2
0.0009383999999999999,80,3.2
0.0009387999999999999,80,3.2
0.0009392,80,3.2
0.0009396,79,3.16
0.00094,80,3.2
0.0009404,80,3.2
0.0009408,80,3.2
0.0009412,80,3.2
0.0009416,80,3.2
0.0009419999999999999,80,3.2
0.0009423999999999999,80,3.2
0.0009427999999999999,80,3.2
0.0009431999999999999,80,3.2
0.0009436,80,3.2
0.000944,80,3.2
0.0009444,80,3.2
0.0009448,80,3.2
0.0009452,80,3.2
0.0009456,80,3.2
0.000946,80,3.2
0.0009463999999999999,81,3.24
0.0009467999999999999,80,3.2
0.0009471999999999999,80,3.2
0.0009475999999999999,80,3.2
0.000948,81,3.24
0.0009484,80,3.2
0.0009488,81,3.24
0.0009492,80,3.2
0.0009496,81,3.24
0.00095,81,3.24
0.0009504,80,3.2
0.0009507999999999999,80,3.2
0.0009511999999999999,81,3.24
0.0009515999999999999,80,3.2
0.0009519999999999999,80,3.2
0.0009524,80,3.2
0.0009528,81,3.24
0.0009532,81,3.24
0.0009536,80,3.2
0.000954,80,3.2
0.0009544,81,3.24
0.0009548,81,3.24
0.0009551999999999999,81,3.24
0.0009555999999999999,80,3.2
0.0009559999999999999,81,3.24
0.0009563999999999999,80,3.2
0.0009568,81,3.24
0.0009572,80,3.2
0.0009576,81,3.24
0.000958,81,3.24
0.0009584,81,3.24
0.0009588,81,3.24
0.0009592,82,3.28
0.0009595999999999999,81,3.24
0.0009599999999999999,81,3.24
0.0009603999999999999,80,3.2
0.0009607999999999999,82,3.28
0.0009611999999999999,81,3.24
0.0009616,81,3.24
0.000962,81,3.24
0.0009624,82,3.28
0.0009628,82,3.28
0.0009632,82,3.28
0.0009636,81,3.24
0.0009639999999999999,82,3.28
0.0009643999999999999,81,3.24
0.0009647999999999999,81,3.24
0.0009651999999999999,79,3.16
0.0009655999999999999,82,3.28
0.000966,79,3.16
0.0009664,78,3.12
0.0009668,73,2.92
0.0009672,78,3.12
0.0009676,72,2.88
0.000968,71,2.84
0.0009683999999999999,67,2.68
0.0009687999999999999,71,2.84
0.0009691999999999999,66,2.64
0.0009695999999999999,66,2.64
0.0009699999999999999,61,2.44
0.0009704,66,2.64
0.0009708,61,2.44
0.0009712,60,2.4
0.0009716,57,2.28
0.000972,60,2.4
0.0009724,56,2.24
0.0009728,56,2.24
0.0009731999999999999,52,2.08
0.0009735999999999999,56,2.24
0.0009739999999999999,52,2.08
0.0009743999999999999,51,2.04
0.0009748,48,1.92
0.0009752,51,2.04
0.0009756,47,1.88
0.000976,47,1.88
0.0009764,44,1.76
0.0009767999999999999,47,1.88
0.0009772,44,1.76
0.0009776,44,1.76
0.000978,41,1.64
0.0009784,43,1.72
0.0009788,41,1.64
0.0009792,40,1.6
0.0009796,38,1.52
0.00098,39,1.56
0.0009804,37,1.48
0.0009808,36,1.44
0.0009812,35,1.4
0.0009816,37,1.48
0.000982,34,1.36
0.0009824,34,1.36
0.0009828,32,1.28
0.0009832,34,1.36
0.0009836,31,1.24
0.0009839999999999998,31,1.24
0.0009843999999999999,30,1.2
0.0009847999999999999,31,1.24
0.0009851999999999999,29,1.16
0.0009855999999999999,29,1.16
0.000986,27,1.08
0.0009864,29,1.16
0.0009868,27,1.08
0.0009872,26,1.04
0.0009876,25,1.0
0.000988,26,1.04
0.0009884,25,1.0
0.0009888,25,1.0
0.0009892,23,0.92
0.0009896,25,1.0
0.00099,23,0.92
0.0009904,23,0.92
0.0009908,21,0.84
0.0009912,23,0.92
0.0009916,21,0.84
0.000992,21,0.84
0.0009924,19,0.76
0.0009928,21,0.84
0.0009931999999999999,19,0.76
0.0009935999999999999,19,0.76
0.0009939999999999999,18,0.72
0.0009943999999999999,20,0.8
0.0009948,18,0.72
0.0009952,18,0.72
0.0009956,16,0.64
0.000996,18,0.72
0.0009964,16,0.64
0.0009968,17,0.68
0.0009972,15,0.6
0.0009976,16,0.64
0.000998,15,0.6
0.0009984,15,0.6
0.0009988,14,0.56
0.0009992,15,0.6
0.0009996,15,0.6
0.001,14,0.56
0.0010004,13,0.52
0.0010008,14,0.56
0.0010012,13,0.52
0.0010016,14,0.56
0.0010019999999999999,12,0.48
0.0010023999999999999,13,0.52
0.0010027999999999999,12,0.48
0.0010031999999999999,12,0.48
0.0010035999999999999,11,0.44
0.001004,12,0.48
0.0010044,12,0.48
0.0010048,11,0.44
0.0010052,11,0.44
0.0010056,11,0.44
0.001006,11,0.44
0.0010064,11,0.44
0.0010068,9,0.36
0.0010072,11,0.44
0.0010076,10,0.4
0.001008,9,0.36
0.0010084,8,0.32
0.0010088,10,0.4
0.0010092,9,0.36
0.0010096,8,0.32
0.00101,8,0.32
0.0010104,9,0.36
0.0010107999999999998,8,0.32
0.0010111999999999999,8,0.32
0.0010115999999999999,8,0.32
0.0010119999999999999,8,0.32
0.0010123999999999999,7,0.28
0.0010128,8,0.32
0.0010132,7,0.28
0.0010136,7,0.28
0.001014,7,0.28
0.0010144,6,0.24
0.0010148,6,0.24
0.0010152,7,0.28
0.0010156,6,0.24
0.001016,6,0.24
0.0010164,6,0.24
0.0010168,6,0.24
0.0010172,6,0.24
0.0010176,6,0.24
0.001018,5,0.2
0.0010184,6,0.24
0.0010188,6,0.24
0.0010192,5,0.2
0.0010195999999999998,5,0.2
0.0010199999999999999,6,0.24
0.0010203999999999999,5,0.2
0.0010207999999999999,5,0.2
0.0010211999999999999,4,0.16
0.0010216,5,0.2
0.001022,5,0.2
0.0010224,4,0.16
0.0010228,4,0.16
0.0010232,5,0.2
0.0010236,4,0.16
0.001024,4,0.16
0.0010244,3,0.12
0.0010248,4,0.16
0.0010252,4,0.16
0.0010256,4,0.16
0.001026,4,0.16
0.0010264,4,0.16
0.0010268,3,0.12
0.0010272,4,0.16
0.0010276,3,0.12
0.001028,4,0.16
0.0010284,3,0.12
0.0010287999999999999,3,0.12
0.0010291999999999999,3,0.12
0.0010295999999999999,4,0.16
0.0010299999999999999,3,0.12
0.0010304,3,0.12
0.0010308,3,0.12
0.0010312,3,0.12
0.0010316,3,0.12
0.001032,3,0.12
0.0010324,3,0.12
0.0010328,3,0.12
0.0010332,3,0.12
0.0010336,3,0.12
0.001034,2,0.08
0.0010344,3,0.12
0.0010348,3,0.12
0.0010352,3,0.12
0.0010356,2,0.08
0.001036,3,0.12
0.0010364,3,0.12
0.0010368,2,0.08
0.0010372,2,0.08
0.0010375999999999999,3,0.12
0.0010379999999999999,2,0.08
0.0010383999999999999,2,0.08
0.0010387999999999999,2,0.08
0.0010391999999999999,3,0.12
0.0010396,2,0.08
0.00104,2,0.08
0.0010404,2,0.08
0.0010408,3,0.12
0.0010412,2,0.08
0.0010416,2,0.08
0.001042,2,0.08
0.0010424,3,0.12
0.0010428,2,0.08
0.0010432,2,0.08
0.0010436,2,0.08
0.001044,2,0.08
0.0010444,2,0.08
0.0010448,2,0.08
0.0010452,2,0.08
0.0010456,2,0.08
0.001046,2,0.08
0.0010463999999999998,2,0.08
0.0010467999999999999,1,0.04
0.0010471999999999999,2,0.08
0.0010475999999999999,2,0.08
0.0010479999999999999,2,0.08
0.0010484,2,0.08
0.0010488,2,0.08
0.0010492,2,0.08
0.0010496,2,0.08
0.00105,1,0.04
0.0010504,2,0.08
0.0010508,1,0.04
0.0010512,2,0.08
0.0010516,1,0.04
0.001052,2,0.08
0.0010524,1,0.04
0.0010528,1,0.04
0.0010532,1,0.04
0.0010536,2,0.08
0.001054,1,0.04
0.0010544,1,0.04
0.0010548,1,0.04
0.0010551999999999998,2,0.08
0.0010555999999999999,1,0.04
0.0010559999999999999,1,0.04
0.0010563999999999999,1,0.04
0.0010567999999999999,2,0.08
0.0010572,1,0.04
0.0010576,1,0.04
0.001058,1,0.04
0.0010584,1,0.04
0.0010588,1,0.04
0.0010592,1,0.04
0.0010596,1,0.04
0.00106,2,0.08
0.0010604,1,0.04
0.0010608,1,0.04
0.0010612,1,0.04
0.0010616,1,0.04
0.001062,1,0.04
0.0010624,1,0.04
0.0010628,1,0.04
0.0010632,2,0.08
0.0010636,2,0.08
0.001064,2,0.08
0.0010643999999999999,2,0.08
0.0010647999999999999,6,0.24
0.0010651999999999999,8,0.32
0.0010655999999999999,8,0.32
0.0010659999999999999,9,0.36
0.0010664,13,0.52
0.0010668,14,0.56
0.0010672,14,0.56
0.0010676,14,0.56
0.001068,18,0.72
0.0010684,19,0.76
0.0010688,19,0.76
0.0010692,20,0.8
0.0010696,24,0.96
0.00107,24,0.96
0.0010704,24,0.96
0.0010708,25,1.0
0.0010712,28,1.12
0.0010716,29,1.16
0.001072,29,1.16
0.0010724,30,1.2
0.0010728,32,1.28
0.0010731999999999998,33,1.32
0.0010735999999999999,34,1.36
0.0010739999999999999,34,1.36
0.0010743999999999999,36,1.44
0.0010747999999999999,37,1.48
0.0010752,37,1.48
0.0010756,37,1.48
0.001076,40,1.6
0.0010764,41,1.64
0.0010768,41,1.64
0.0010772,41,1.64
0.0010776,43,1.72
0.001078,44,1.76
0.0010784,44,1.76
0.0010788,44,1.76
0.0010792,46,1.84
0.0010796,46,1.84
0.00108,47,1.88
0.0010804,47,1.88
0.0010808,49,1.96
0.0010812,49,1.96
0.0010816,50,2.0
0.0010819999999999998,50,2.0
0.0010823999999999999,52,2.08
0.0010827999999999999,52,2.08
0.0010831999999999999,52,2.08
0.0010835999999999999,53,2.12
0.001084,54,2.16
0.0010844,55,2.2
0.0010848,55,2.2
0.0010852,55,2.2
0.0010856,57,2.28
0.001086,57,2.28
0.0010864,57,2.28
0.0010868,57,2.28
0.0010872,59,2.36
0.0010876,58,2.32
0.001088,59,2.36
0.0010884,59,2.36
0.0010888,61,2.44
0.0010892,60,2.4
0.0010896,60,2.4
0.00109,61,2.44
0.0010904,62,2.48
0.0010907999999999998,62,2.48
0.0010911999999999999,62,2.48
0.0010915999999999999,62,2.48
0.0010919999999999999,64,2.56
0.0010923999999999999,63,2.52
0.0010927999999999999,64,2.56
0.0010932,64,2.56
0.0010936,65,2.6
0.001094,65,2.6
0.0010944,66,2.64
0.0010948,65,2.6
0.0010952,66,2.64
0.0010956,66,2.64
0.001096,66,2.64
0.0010964,66,2.64
0.0010968,68,2.72
0.0010972,67,2.68
0.0010976,68,2.72
0.001098,68,2.72
0.0010984,69,2.76
0.0010988,69,2.76
0.0010992,69,2.76
0.0010996,69,2.76
0.0010999999999999998,70,2.8
0.0011003999999999999,70,2.8
0.0011007999999999999,70,2.8
0.0011011999999999999,70,2.8
0.0011015999999999999,70,2.8
0.001102,71,2.84
0.0011024,70,2.8
0.0011028,71,2.84
0.0011032,72,2.88
0.0011036,71,2.84
0.001104,71,2.84
0.0011044,72,2.88
0.0011048,73,2.92
0.0011052,73,2.92
0.0011056,73,2.92
0.001106,72,2.88
0.0011064,74,2.96
0.0011068,74,2.96
0.0011072,74,2.96
0.0011076,74,2.96
0.001108,74,2.96
0.0011084,74,2.96
0.0011087999999999998,74,2.96
0.0011091999999999999,74,2.96
0.0011095999999999999,75,3.0
0.0011099999999999999,74,2.96
0.0011103999999999999,74,2.96
0.0011108,75,3.0
0.0011112,75,3.0
0.0011116,75,3.0
0.001112,75,3.0
0.0011124,75,3.0
0.0011128,76,3.04
0.0011132,76,3.04
0.0011136,76,3.04
0.001114,76,3.04
0.0011144,76,3.04
0.0011148,76,3.04
0.0011152,77,3.08
0.0011156,76,3.04
0.001116,76,3.04
0.0011164,76,3.04
0.0011168,77,3.08
0.0011172,77,3.08
0.0011175999999999998,77,3.08
0.0011179999999999999,77,3.08
0.0011183999999999999,77,3.08
0.0011187999999999999,77,3.08
0.0011191999999999999,78,3.12
0.0011196,77,3.08
0.00112,78,3.12
0.0011204,78,3.12
0.0011208,78,3.12
0.0011212,78,3.12
0.0011216,78,3.12
0.001122,78,3.12
0.0011224,78,3.12
0.0011228,78,3.12
0.0011232,78,3.12
0.0011236,78,3.12
0.001124,78,3.12
0.0011244,78,3.12
0.0011248,78,3.12
0.0011252,78,3.12
0.0011256,79,3.16
0.001126,79,3.16
0.0011264,79,3.16
0.0011267999999999999,78,3.12
0.0011271999999999999,79,3.16
0.0011275999999999999,79,3.16
0.0011279999999999999,79,3.16
0.0011283999999999999,79,3.16
0.0011288,79,3.16
0.0011292,79,3.16
0.0011296,79,3.16
0.00113,79,3.16
0.0011304,80,3.2
0.0011308,79,3.16
0.0011312,79,3.16
0.0011316,79,3.16
0.001132,80,3.2
0.0011324,80,3.2
0.0011328,80,3.2
0.0011332,79,3.16
0.0011336,80,3.2
0.001134,79,3.16
0.0011344,79,3.16
0.0011348,79,3.16
0.0011352,80,3.2
0.0011355999999999998,80,3.2
0.0011359999999999999,80,3.2
0.0011363999999999999,79,3.16
0.0011367999999999999,80,3.2
0.0011371999999999999,80,3.2
0.0011376,80,3.2
0.001138,80,3.2
0.0011384,80,3.2
0.0011388,80,3.2
0.0011392,80,3.2
0.0011396,80,3.2
0.00114,80,3.2
0.0011404,80,3.2
0.0011408,80,3.2
0.0011412,80,3.2
0.0011416,81,3.24
0.001142,80,3.2
0.0011424,80,3.2
0.0011428,80,3.2
0.0011432,80,3.2
0.0011436,80,3.2
0.001144,81,3.24
0.0011443999999999998,80,3.2
0.0011447999999999999,81,3.24
0.0011451999999999999,80,3.2
0.0011455999999999999,81,3.24
0.0011459999999999999,80,3.2
0.0011464,81,3.24
0.0011468,80,3.2
0.0011472,80,3.2
0.0011476,80,3.2
0.001148,81,3.24
0.0011484,81,3.24
0.0011488,81,3.24
0.0011492,80,3.2
0.0011496,81,3.24
0.00115,81,3.24
0.0011504,81,3.24
0.0011508,80,3.2
0.0011512,81,3.24
0.0011516,81,3.24
0.001152,81,3.24
0.0011524,81,3.24
0.0011528,81,3.24
0.0011531999999999998,81,3.24
0.0011535999999999999,80,3.2
0.0011539999999999999,80,3.2
0.0011543999999999999,81,3.24
0.0011547999999999999,81,3.24
0.0011551999999999999,81,3.24
0.0011556,81,3.24
0.001156,82,3.28
0.0011564,81,3.24
0.0011568,81,3.24
0.0011572,81,3.24
0.0011576,82,3.28
0.001158,81,3.24
0.0011584,81,3.24
0.0011588,81,3.24
0.0011592,82,3.28
0.0011596,81,3.24
0.00116,81,3.24
0.0011604,81,3.24
0.0011608,82,3.28
0.0011612,81,3.24
0.0011616,81,3.24
0.001162,78,3.12
0.0011623999999999998,82,3.28
0.0011627999999999999,78,3.12
0.0011631999999999999,77,3.08
0.0011635999999999999,72,2.88
0.0011639999999999999,76,3.04
0.0011644,71,2.84
0.0011648,71,2.84
0.0011652,66,2.64
0.0011656,70,2.8
0.001166,66,2.64
0.0011664,66,2.64
0.0011668,61,2.44
0.0011672,64,2.56
0.0011676,61,2.44
0.001168,60,2.4
0.0011684,56,2.24
0.0011688,59,2.36
0.0011692,56,2.24
0.0011696,55,2.2
0.00117,51,2.04
0.0011704,55,2.2
0.0011708,51,2.04
0.0011711999999999998,51,2.04
0.0011715999999999999,47,1.88
0.0011719999999999999,50,2.0
0.0011723999999999999,47,1.88
0.0011727999999999999,47,1.88
0.0011732,43,1.72
0.0011736,46,1.84
0.001174,44,1.76
0.0011744,43,1.72
0.0011748,40,1.6
0.0011752,43,1.72
0.0011756,40,1.6
0.001176,40,1.6
0.0011764,37,1.48
0.0011768,40,1.6
0.0011772,37,1.48
0.0011776,36,1.44
0.001178,34,1.36
0.0011784,36,1.44
0.0011788,34,1.36
0.0011792,34,1.36
0.0011796,31,1.24
0.0011799999999999998,34,1.36
0.0011803999999999999,31,1.24
0.0011807999999999999,31,1.24
0.0011811999999999999,29,1.16
0.0011815999999999999,31,1.24
0.0011819999999999999,28,1.12
0.0011824,28,1.12
0.0011828,26,1.04
0.0011832,28,1.12
0.0011836,27,1.08
0.001184,27,1.08
0.0011844,25,1.0
0.0011848,26,1.04
0.0011852,24,0.96
0.0011856,24,0.96
0.001186,23,0.92
0.0011864,24,0.96
0.0011868,22,0.88
0.0011872,22,0.88
0.0011876,21,0.84
0.001188,23,0.92
0.0011884,20,0.8
0.0011887999999999998,20,0.8
0.0011891999999999998,19,0.76
0.0011895999999999999,20,0.8
0.0011899999999999999,19,0.76
0.0011903999999999999,19,0.76
0.0011907999999999999,18,0.72
0.0011912,19,0.76
0.0011916,18,0.72
0.001192,18,0.72
0.0011924,16,0.64
0.0011928,18,0.72
0.0011932,16,0.64
0.0011936,16,0.64
0.001194,15,0.6
0.0011944,16,0.64
0.0011948,15,0.6
0.0011952,15,0.6
0.0011956,14,0.56
0.001196,15,0.6
0.0011964,14,0.56
0.0011968,14,0.56
0.0011972,14,0.56
0.0011976,14,0.56
0.0011979999999999998,13,0.52
0.0011983999999999999,13,0.52
0.0011987999999999999,12,0.48
0.0011991999999999999,13,0.52
0.0011995999999999999,12,0.48
0.0012,12,0.48
0.0012004,11,0.44
0.0012008,12,0.48
0.0012012,11,0.44
0.0012016,11,0.44
0.001202,10,0.4
0.0012024,11,0.44
0.0012028,10,0.4
0.0012032,11,0.44
0.0012036,10,0.4
0.001204,10,0.4
0.0012044,10,0.4
0.0012048,10,0.4
0.0012052,9,0.36
0.0012056,10,0.4
0.001206,8,0.32
0.0012064,9,0.36
0.0012067999999999998,8,0.32
0.0012071999999999999,9,0.36
0.0012075999999999999,8,0.32
0.0012079999999999999,8,0.32
0.0012083999999999999,7,0.28
0.0012088,8,0.32
0.0012092,7,0.28
0.0012096,7,0.28
0.00121,7,0.28
0.0012104,8,0.32
0.0012108,7,0.28
0.0012112,7,0.28
0.0012116,6,0.24
0.001212,7,0.28
0.0012124,6,0.24
0.0012128,6,0.24
0.0012132,6,0.24
0.0012136,7,0.28
0.001214,6,0.24
0.0012144,6,0.24
0.0012148,5,0.2
0.0012152,6,0.24
0.0012155999999999998,5,0.2
